List Type,List Size,Algorithm,Run Time
Duplicates Data,10,Bubble Sort,0.00000518
Duplicates Data,10,Bubble Sort,0.00000407
Duplicates Data,10,Bubble Sort,0.00000522
Duplicates Data,10,Bubble Sort,0.00000402
Duplicates Data,10,Bubble Sort,0.00000457
Duplicates Data,10,Bubble Sort,0.00000365
Duplicates Data,10,Bubble Sort,0.00000595
Duplicates Data,10,Bubble Sort,0.00000450
Duplicates Data,10,Bubble Sort,0.00000533
Duplicates Data,10,Bubble Sort,0.00000497
Duplicates Data,10,Bubble Sort,0.00000467
Duplicates Data,10,Bubble Sort,0.00000969
Duplicates Data,10,Bubble Sort,0.00000587
Duplicates Data,10,Bubble Sort,0.00000423
Duplicates Data,10,Bubble Sort,0.00000484
Duplicates Data,10,Bubble Sort,0.00000441
Duplicates Data,10,Bubble Sort,0.00000576
Duplicates Data,10,Bubble Sort,0.00000271
Duplicates Data,10,Bubble Sort,0.00000448
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000463
Duplicates Data,10,Bubble Sort,0.00000503
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000548
Duplicates Data,10,Bubble Sort,0.00000422
Duplicates Data,10,Bubble Sort,0.00000608
Duplicates Data,10,Bubble Sort,0.00000446
Duplicates Data,10,Bubble Sort,0.00000394
Duplicates Data,10,Bubble Sort,0.00000393
Duplicates Data,10,Bubble Sort,0.00000578
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000475
Duplicates Data,10,Bubble Sort,0.00000422
Duplicates Data,10,Bubble Sort,0.00000503
Duplicates Data,10,Bubble Sort,0.00000406
Duplicates Data,10,Bubble Sort,0.00000484
Duplicates Data,10,Bubble Sort,0.00000536
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000389
Duplicates Data,10,Bubble Sort,0.00000345
Duplicates Data,10,Bubble Sort,0.00000456
Duplicates Data,10,Bubble Sort,0.00000488
Duplicates Data,10,Bubble Sort,0.00000494
Duplicates Data,10,Bubble Sort,0.00000417
Duplicates Data,10,Bubble Sort,0.00000443
Duplicates Data,10,Bubble Sort,0.00000592
Duplicates Data,10,Bubble Sort,0.00000502
Duplicates Data,10,Bubble Sort,0.00000538
Duplicates Data,10,Bubble Sort,0.00000705
Duplicates Data,10,Bubble Sort,0.00000663
Duplicates Data,10,Bubble Sort,0.00000662
Duplicates Data,10,Bubble Sort,0.00000440
Duplicates Data,10,Bubble Sort,0.00000462
Duplicates Data,10,Bubble Sort,0.00000619
Duplicates Data,10,Bubble Sort,0.00000452
Duplicates Data,10,Bubble Sort,0.00000563
Duplicates Data,10,Bubble Sort,0.00000439
Duplicates Data,10,Bubble Sort,0.00000512
