List Type,List Size,Algorithm,Run Time
Random Data,10,Bubble Sort,0.00001644
Random Data,10,Bubble Sort,0.00001199
Random Data,10,Bubble Sort,0.00001524
Random Data,10,Bubble Sort,0.00001175
Random Data,10,Bubble Sort,0.00001284
Random Data,10,Bubble Sort,0.00001089
Random Data,10,Bubble Sort,0.00001242
Random Data,10,Bubble Sort,0.00001002
Random Data,10,Bubble Sort,0.00001136
Random Data,10,Bubble Sort,0.00001253
Random Data,10,Bubble Sort,0.00001119
Random Data,10,Bubble Sort,0.00001135
Random Data,10,Bubble Sort,0.00001065
Random Data,10,Bubble Sort,0.00000897
Random Data,10,Bubble Sort,0.00001160
Random Data,10,Bubble Sort,0.00001104
Random Data,10,Bubble Sort,0.00001124
Random Data,10,Bubble Sort,0.00000614
Random Data,10,Bubble Sort,0.00000668
Random Data,10,Bubble Sort,0.00000652
Random Data,10,Bubble Sort,0.00000603
Random Data,10,Bubble Sort,0.00000794
Random Data,10,Bubble Sort,0.00000548
Random Data,10,Bubble Sort,0.00000732
Random Data,10,Bubble Sort,0.00000697
Random Data,10,Bubble Sort,0.00000671
Random Data,10,Bubble Sort,0.00000644
Random Data,10,Bubble Sort,0.00000611
Random Data,10,Bubble Sort,0.00000505
Random Data,10,Bubble Sort,0.00000680
Random Data,10,Bubble Sort,0.00000637
Random Data,10,Bubble Sort,0.00000686
Random Data,10,Bubble Sort,0.00000631
Random Data,10,Bubble Sort,0.00000737
Random Data,10,Bubble Sort,0.00000805
Random Data,10,Bubble Sort,0.00000720
Random Data,10,Bubble Sort,0.00000667
Random Data,10,Bubble Sort,0.00000742
Random Data,10,Bubble Sort,0.00000741
Random Data,10,Bubble Sort,0.00000606
Random Data,10,Bubble Sort,0.00000577
Random Data,10,Bubble Sort,0.00000720
Random Data,10,Bubble Sort,0.00000758
Random Data,10,Bubble Sort,0.00000767
Random Data,10,Bubble Sort,0.00000708
Random Data,10,Bubble Sort,0.00000539
Random Data,10,Bubble Sort,0.00000781
Random Data,10,Bubble Sort,0.00000776
Random Data,10,Bubble Sort,0.00000645
Random Data,10,Bubble Sort,0.00000642
Random Data,10,Bubble Sort,0.00000740
Random Data,10,Bubble Sort,0.00000692
Random Data,10,Bubble Sort,0.00000741
Random Data,10,Bubble Sort,0.00000625
Random Data,10,Bubble Sort,0.00000759
Random Data,10,Bubble Sort,0.00000633
Random Data,10,Bubble Sort,0.00000610
Random Data,10,Bubble Sort,0.00000643
Random Data,10,Bubble Sort,0.00000785
